"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
1490,25.6357879273,-30.6782122044,1259,836.86,1467820.9,836.86,1467849.2,0.0,0.0%,1021
1491,25.6374290617,-30.6850628125,1259,775.59,1468596.5,775.59,1468624.8,0.0,0.0%,1023
1492,25.6449451983,-30.6796086045,1259,940.38,1469536.9,940.38,1469565.2,0.0,0.0%,1025
1493,25.6506102038,-30.6724567615,1259,960.91,1470497.8,960.91,1470526.1,0.0,0.0%,1026
1494,25.6601300502,-30.6689610127,1259,991.2,1471489,991.2,1471517.3,0.0,0.0%,1029
1495,25.6588466847,-30.6734865942,1259,516.58,1472005.6,516.58,1472033.9,0.0,0.0%,1030
1496,25.6498138968,-30.6780035640,1259,999.99,1473005.6,999.99,1473033.9,0.0,0.0%,1030
1497,25.6501751421,-30.6859930969,1259,886.43,1473892,886.43,1473920.3,0.0,0.0%,1032
1498,25.6446399772,-30.6930172024,1259,942.16,1474834.2,942.16,1474862.4,0.0,0.0%,1033
1499,25.6344666591,-30.6931534555,1259,974.81,1475809,974.81,1475837.3,0.0,0.0%,1034
1500,25.6255164260,-30.6956895167,1259,902.42,1476711.4,902.42,1476739.7,0.0,0.0%,1036
1501,25.6195619478,-30.6948629351,1259,577.79,1477289.2,577.79,1477317.5,0.0,0.0%,1037
1502,25.6133602397,-30.6980262662,1259,689.94,1477979.1,689.94,1478007.4,0.0,0.0%,1038
1503,25.6088606937,-30.7048582996,1259,871.5,1478850.6,871.5,1478878.9,0.0,0.0%,1039
1504,25.6115660616,-30.7113395920,1259,763.85,1479614.5,763.85,1479642.8,0.0,0.0%,1040
1505,25.6026634757,-30.7085443453,1259,907.36,1480521.8,907.36,1480550.1,0.0,0.0%,1042
1506,25.5927350917,-30.7068430922,1261.82,969.6,1481491.4,969.61,1481519.7,0.2,0.3%,1043
1507,25.5898455540,-30.7138707823,1260.95,826.83,1482318.3,826.83,1482346.5,0.1,0.1%,1045
1508,25.5956288266,-30.7210022074,1259,965.37,1483283.6,965.37,1483311.9,0.1,0.2%,1046
1509,25.6021801954,-30.7205012615,1259,629.95,1483913.6,629.95,1483941.9,0.0,0.0%,1047
1510,25.6098139333,-30.7156337055,1259,908.76,1484822.3,908.76,1484850.6,0.0,0.0%,1049
1511,25.6190579343,-30.7163538017,1259,889.04,1485711.4,889.04,1485739.7,0.0,0.0%,1051
1512,25.6282136193,-30.7182860786,1259,902.76,1486614.1,902.76,1486642.4,0.0,0.0%,1053
1513,25.6377391975,-30.7163252052,1259,937.95,1487552.1,937.95,1487580.4,0.0,0.0%,1054
1514,25.6458509924,-30.7217878709,1259,985.12,1488537.2,985.12,1488565.5,0.0,0.0%,1055
1515,25.6553996760,-30.7231651300,1259,927.23,1489464.4,927.23,1489492.7,0.0,0.0%,1056
1516,25.6657916987,-30.7222955263,1259,1000,1490464.4,1000,1490492.7,0.0,0.0%,1056
1517,25.6758989704,-30.7203618449,1259,991.54,1491456,991.54,1491484.3,0.0,0.0%,1057
1518,25.6847753937,-30.7162254191,1259,966.01,1492422,966.01,1492450.3,0.0,0.0%,1058
1519,25.6906961550,-30.7090551368,1259,976.51,1493398.5,976.51,1493426.8,0.0,0.0%,1059
1520,25.7009602641,-30.7107006093,1259,1000,1494398.5,1000,1494426.8,0.0,0.0%,1059
1521,25.7080515191,-30.7167305478,1259,953.05,1495351.5,953.05,1495379.8,0.0,0.0%,1060
1522,25.7160188347,-30.7219307831,1259,956.42,1496308,956.42,1496336.3,0.0,0.0%,1062
1523,25.7224104620,-30.7166310897,1259,848.54,1497156.5,848.54,1497184.8,0.0,0.0%,1065
1524,25.7245020316,-30.7078704444,1259,991.69,1498148.2,991.69,1498176.5,0.0,0.0%,1066
1525,25.7326421405,-30.7028656266,1259,957.05,1499105.2,957.05,1499133.5,0.0,0.0%,1067
1526,25.7403173638,-30.6970268956,1259,979.63,1500084.9,979.63,1500113.2,0.0,0.0%,1069
1527,25.7457335685,-30.6903505010,1259,903.95,1500988.8,903.95,1501017.1,0.0,0.0%,1070
1528,25.7512013502,-30.6837325378,1259,901.54,1501890.4,901.54,1501918.7,0.0,0.0%,1072
1529,25.7517510251,-30.6914070225,1259,852.45,1502742.8,852.45,1502771.1,0.0,0.0%,1075
1530,25.7589231834,-30.6882164160,1259,772.87,1503515.7,772.87,1503544,0.0,0.0%,1078
1531,25.7671505461,-30.6829594189,1259,980.36,1504496,980.36,1504524.3,0.0,0.0%,1079
1532,25.7764889332,-30.6867170765,1259,987,1505483,987,1505511.3,0.0,0.0%,1080
1533,25.7792275727,-30.6940442062,1259,853.64,1506336.7,853.64,1506365,0.0,0.0%,1082
1534,25.7729316943,-30.7002462417,1259,914.65,1507251.3,914.65,1507279.6,0.0,0.0%,1083
1535,25.7736703160,-30.7082503226,1259,890.18,1508141.5,890.18,1508169.8,0.0,0.0%,1084
1536,25.7713666575,-30.7165707521,1259,948.47,1509090,948.47,1509118.3,0.0,0.0%,1085
1537,25.7678982876,-30.7250784539,1259,1000,1510090,1000,1510118.3,0.0,0.0%,1085
1538,25.7707726579,-30.7335420570,1259,977.86,1511067.9,977.86,1511096.2,0.0,0.0%,1086
1539,25.7762231988,-30.7407295015,1259.31,952.58,1512020.4,952.58,1512048.7,0.0,0.0%,1088
1540,25.7793405480,-30.7329805456,1259,909.48,1512929.9,909.48,1512958.2,0.0,0.0%,1089
1541,25.7830724978,-30.7248353736,1259,971.18,1513901.1,971.18,1513929.4,0.0,0.0%,1090
1542,25.7885518043,-30.7173715082,1259,979.87,1514881,979.87,1514909.3,0.0,0.0%,1091
1543,25.7908506551,-30.7086181868,1259,995.1,1515876.1,995.1,1515904.4,0.0,0.0%,1092
1544,25.7918117230,-30.6996364657,1259,1000,1516876.1,1000,1516904.4,0.0,0.0%,1092
1545,25.7927727909,-30.6906547445,1259,1000,1517876.1,1000,1517904.4,0.0,0.0%,1092
1546,25.7957144345,-30.6823080681,1259,967.32,1518843.4,967.32,1518871.7,0.0,0.0%,1093
1547,25.7992924894,-30.6740460933,1259,978.02,1519821.4,978.02,1519849.7,0.0,0.0%,1095
1548,25.7970924422,-30.6652287836,1259,1000,1520821.4,1000,1520849.7,0.0,0.0%,1095
1549,25.7945110654,-30.6566417622,1259,983.61,1521805,983.61,1521833.3,0.0,0.0%,1096
1550,25.7908628143,-30.6513552194,1259,682.47,1522487.5,682.47,1522515.8,0.0,0.0%,1097
1551,25.7948022861,-30.6433990540,1259,959.48,1523447,959.48,1523475.3,0.0,0.0%,1099
1552,25.7995323020,-30.6455082602,1259,510.15,1523957.1,510.15,1523985.4,0.0,0.0%,1100
1553,25.8050756392,-30.6401921558,1259,793.54,1524750.7,793.54,1524779,0.0,0.0%,1100
1554,25.8139711395,-30.6405870465,1259,853.85,1525604.5,853.85,1525632.8,0.0,0.0%,1102
1555,25.8173504954,-30.6482159946,1259,905.68,1526510.2,905.68,1526538.5,0.0,0.0%,1103
1556,25.8215969773,-30.6410444406,1259,893.21,1527403.4,893.21,1527431.7,0.0,0.0%,1104
1557,25.8299280596,-30.6386375895,1259,842.03,1528245.4,842.03,1528273.7,0.0,0.0%,1106
1558,25.8335912603,-30.6461872032,1259,907.65,1529153.1,907.65,1529181.4,0.0,0.0%,1107
1559,25.8357108583,-30.6550191806,1259,1000,1530153.1,1000,1530181.4,0.0,0.0%,1107
1560,25.8430223152,-30.6600934082,1259,898.62,1531051.7,898.62,1531080,0.0,0.0%,1109
1561,25.8470932524,-30.6520920823,1259,969.08,1532020.8,969.08,1532049.1,0.0,0.0%,1111
1562,25.8492466998,-30.6434121117,1259,984.18,1533005,984.18,1533033.3,0.0,0.0%,1112
1563,25.8553127256,-30.6369741486,1259,920.63,1533925.6,920.63,1533953.9,0.0,0.0%,1114
1564,25.8561706264,-30.6283937021,1259,954.8,1534880.4,954.8,1534908.7,0.0,0.0%,1115
1565,25.8624548731,-30.6212438365,1259,995.65,1535876,995.65,1535904.3,0.0,0.0%,1116
1566,25.8715060613,-30.6174526812,1259,964.26,1536840.3,964.26,1536868.6,0.0,0.0%,1118
1567,25.8796692798,-30.6223418268,1259,952.05,1537792.4,952.05,1537820.7,0.0,0.0%,1120
1568,25.8899491751,-30.6208181855,1259,1000,1538792.4,1000,1538820.7,0.0,0.0%,1120
1569,25.8993511142,-30.6189317539,1259,925.41,1539717.8,925.41,1539746.1,0.0,0.0%,1122
1570,25.9083436101,-30.6167644978,1263.45,895.08,1540612.8,895.09,1540641.2,0.3,0.5%,1123
1571,25.9055219596,-30.6083819566,1259,967.9,1541580.7,967.91,1541609.1,0.3,0.5%,1124
1572,25.9029841171,-30.5997058388,1259,992.17,1542572.9,992.17,1542601.2,0.0,0.0%,1125
1573,25.8994585846,-30.5915013604,1259,970.38,1543543.3,970.38,1543571.6,0.0,0.0%,1126
1574,25.8937872474,-30.5839324681,1259,999.99,1544543.3,999.99,1544571.6,0.0,0.0%,1126
1575,25.8881159103,-30.5763635758,1259,1000,1545543.3,1000,1545571.6,0.0,0.0%,1126
1576,25.8840886495,-30.5681109883,1259,993.12,1546536.4,993.12,1546564.7,0.0,0.0%,1127
1577,25.8824519204,-30.5593880735,1259,979.7,1547516.1,979.7,1547544.4,0.0,0.0%,1130
1578,25.8882390202,-30.5519742934,1259,991.88,1548508,991.88,1548536.3,0.0,0.0%,1131
1579,25.8983357677,-30.5511278735,1259,973.3,1549481.3,973.3,1549509.6,0.0,0.0%,1132
1580,25.9072469667,-30.5554621773,1259,980.77,1550462.1,980.77,1550490.4,0.0,0.0%,1133
1581,25.9135286939,-30.5622602512,1259,964.99,1551427.1,964.99,1551455.4,0.0,0.0%,1134
1582,25.9154441199,-30.5710680209,1259,993.59,1552420.6,993.59,1552449,0.0,0.0%,1135
1583,25.9176221050,-30.5795678632,1259,965.19,1553385.8,965.19,1553414.2,0.0,0.0%,1136
1584,25.9262040656,-30.5846896063,1260.588,1000,1554385.8,1000,1554414.2,0.1,0.2%,1136
1585,25.9358482703,-30.5876254386,1259.307,980.61,1555366.4,980.61,1555394.8,0.1,0.1%,1137
1586,25.9462031325,-30.5866666023,1260.256,998.84,1556365.3,998.84,1556393.6,0.1,0.1%,1138
1587,25.9539333756,-30.5815280779,1259.01,935.03,1557300.3,935.03,1557328.6,0.1,0.1%,1140
1588,25.9561826362,-30.5727203226,1259.112,1000,1558300.3,1000,1558328.6,0.0,0.0%,1140
1589,25.9552149130,-30.5638002837,1260.139,993.24,1559293.6,993.24,1559321.9,0.1,0.1%,1141
1590,25.9577888277,-30.5553518994,1260,968.61,1560262.2,968.61,1560290.5,0.0,0.0%,1143
1591,25.9666709177,-30.5512060487,1259.54,968.25,1561230.4,968.25,1561258.7,0.0,0.0%,1145
1592,25.9769153805,-30.5505275412,1259.744,985.82,1562216.2,985.82,1562244.6,0.0,0.0%,1146
1593,25.9852518380,-30.5451143411,1260.204,999.99,1563216.2,999.99,1563244.5,0.0,0.0%,1146
1594,25.9941210809,-30.5421667958,1260.279,911.63,1564127.9,911.63,1564156.2,0.0,0.0%,1147
1595,26.0041542837,-30.5446058908,1259,1000,1565127.9,1000,1565156.2,0.1,0.1%,1147
1596,26.0119819745,-30.5415534172,1259.967,823.83,1565951.7,823.83,1565980,0.1,0.1%,1149
1597,26.0190014832,-30.5351577533,1260.231,977.99,1566929.7,977.99,1566958,0.0,0.0%,1150
1598,26.0289343121,-30.5356001857,1260.758,954.46,1567884.1,954.46,1567912.5,0.0,0.1%,1151
1599,26.0386836501,-30.5387854837,1261.024,999.99,1568884.1,999.99,1568912.5,0.0,0.0%,1151
1600,26.0488579638,-30.5406735101,1261.053,998.51,1569882.6,998.51,1569911,0.0,0.0%,1152
1601,26.0550288184,-30.5347595527,1261.506,883.47,1570766.1,883.47,1570794.4,0.0,0.1%,1154
1602,26.0576486609,-30.5260290364,1261.084,1000,1571766.1,1000,1571794.4,0.0,0.0%,1154
1603,26.0648630391,-30.5272342787,1260.621,705.16,1572471.3,705.16,1572499.6,0.0,0.1%,1156
1604,26.0728529265,-30.5276790030,1260.132,768.39,1573239.7,768.39,1573268,0.0,0.1%,1158
1605,26.0803903812,-30.5227302524,1260.579,907.91,1574147.6,907.91,1574175.9,0.0,0.0%,1159
1606,26.0874724563,-30.5276132167,1259.513,868.92,1575016.5,868.92,1575044.8,0.1,0.1%,1161
1607,26.0939959701,-30.5341193006,1260.198,955.08,1575971.6,955.08,1575999.9,0.0,0.1%,1162
1608,26.1035605558,-30.5335515371,1259.441,920.03,1576891.6,920.03,1576919.9,0.0,0.1%,1164
1609,26.1060366564,-30.5252309621,1261.24,952.55,1577844.1,952.55,1577872.5,0.1,0.2%,1166
1610,26.1100557576,-30.5232029352,1261.243,446.47,1578290.6,446.47,1578318.9,0.0,0.0%,1168
1611,26.1191009913,-30.5276425021,1262.044,997.92,1579288.5,997.92,1579316.9,0.0,0.1%,1169
1612,26.1261880372,-30.5342552716,1263.204,1000,1580288.5,1000,1580316.9,0.1,0.1%,1169
1613,26.1325578056,-30.5413183411,1262.266,993.36,1581281.9,993.36,1581310.2,0.1,0.1%,1170
1614,26.1390169140,-30.5447592225,1264.503,727.78,1582009.7,727.78,1582038,0.2,0.3%,1171
1615,26.1429674395,-30.5366267444,1263.573,978.04,1582987.7,978.04,1583016.1,0.1,0.1%,1172
1616,26.1528597922,-30.5357859482,1263.5,953.87,1583941.6,953.87,1583969.9,0.0,0.0%,1174
1617,26.1605900793,-30.5408943524,1262.865,933.28,1584874.9,933.28,1584903.2,0.0,0.1%,1176
1618,26.1625912061,-30.5350074928,1262.961,680.29,1585555.2,680.29,1585583.5,0.0,0.0%,1178
1619,26.1592818041,-30.5266455782,1261.296,979.91,1586535.1,979.91,1586563.4,0.1,0.2%,1179
1620,26.1586683177,-30.5176409476,1261.649,1000,1587535.1,1000,1587563.4,0.0,0.0%,1179
1621,26.1563760409,-30.5088779493,1263.356,996.08,1588531.1,996.08,1588559.5,0.1,0.2%,1180
1622,26.1511933312,-30.5014021909,1264.588,966.63,1589497.8,966.63,1589526.1,0.1,0.1%,1182
1623,26.1446062879,-30.4946360770,1263.342,981.08,1590478.9,981.09,1590507.2,0.1,0.1%,1183
1624,26.1473017663,-30.4869133183,1265.431,894.41,1591373.3,894.41,1591401.6,0.1,0.2%,1185
1625,26.1571894942,-30.4844220090,1267.358,988.71,1592362,988.71,1592390.3,0.1,0.2%,1186
1626,26.1674644084,-30.4850022956,1266.208,988.63,1593350.6,988.63,1593379,0.1,0.1%,1187
1627,26.1775039946,-30.4872535571,1266.122,995.71,1594346.3,995.71,1594374.7,0.0,0.0%,1188
1628,26.1873518189,-30.4901909922,1267.734,1000,1595346.3,1000,1595374.7,0.1,0.2%,1188
1629,26.1957383071,-30.4951219605,1266.711,973.19,1596319.5,973.19,1596347.9,0.1,0.1%,1189
1630,26.1997198958,-30.5032831879,1267.081,982.19,1597301.7,982.19,1597330,0.0,0.0%,1190
1631,26.2028391805,-30.5118896202,1267,1000,1598301.7,1000,1598330,0.0,0.0%,1190
1632,26.2083033969,-30.5194516293,1276.203,988.88,1599290.6,988.92,1599319,0.5,0.9%,1191
1633,26.2170199537,-30.5240122981,1269.374,977.51,1600268.1,977.53,1600296.5,0.4,0.7%,1193
1634,26.2273823837,-30.5249543372,1269.421,1000,1601268.1,1000,1601296.5,0.0,0.0%,1193
1635,26.2375158492,-30.5268862215,1269.986,995.85,1602263.9,995.85,1602292.3,0.0,0.1%,1194
1636,26.2475684133,-30.5291967620,1269.606,998.18,1603262.1,998.18,1603290.5,0.0,0.0%,1195
1637,26.2568549489,-30.5328834897,1269.309,980.46,1604242.6,980.47,1604271,0.0,0.0%,1196
1638,26.2656424111,-30.5377315946,1272.053,1000,1605242.6,1000,1605271,0.2,0.3%,1197
1639,26.2699847929,-30.5457635699,1273.584,983.11,1606225.7,983.11,1606254.1,0.1,0.2%,1199
1640,26.2724798003,-30.5545215408,1272.451,1000,1607225.7,1000,1607254.1,0.1,0.1%,1199
1641,26.2749748077,-30.5632795118,1272.197,1000,1608225.7,1000,1608254.1,0.0,0.0%,1199
1642,26.2787538883,-30.5716396637,1277.893,995.21,1609220.9,995.22,1609249.3,0.3,0.6%,1200
1643,26.2844583732,-30.5790818254,1273.494,990.02,1610210.9,990.03,1610239.4,0.3,0.4%,1201
1644,26.2928032757,-30.5842562960,1275.347,984.77,1611195.7,984.77,1611224.1,0.1,0.2%,1202
1645,26.3031128817,-30.5849508603,1275.197,991.85,1612187.5,991.85,1612216,0.0,0.0%,1203
1646,26.3132480414,-30.5829200692,1273.254,997.86,1613185.4,997.86,1613213.8,0.1,0.2%,1204
1647,26.3233659544,-30.5807447945,1274.333,1000,1614185.4,1000,1614213.8,0.1,0.1%,1204
1648,26.3334976475,-30.5820159016,1274.905,981.98,1615167.4,981.98,1615195.8,0.0,0.1%,1206
1649,26.3425060900,-30.5865569472,1274.933,1000,1616167.4,1000,1616195.8,0.0,0.0%,1206
1650,26.3515253654,-30.5910709510,1275.403,999.38,1617166.8,999.38,1617195.2,0.0,0.0%,1207
1651,26.3612108244,-30.5904244768,1274.486,931.69,1618098.5,931.69,1618126.9,0.1,0.1%,1208
1652,26.3690309903,-30.5844593308,1273.816,999.96,1619098.4,999.96,1619126.9,0.0,0.1%,1209
1653,26.3768321314,-30.5784753560,1276.147,1000,1620098.4,1000,1620126.9,0.1,0.2%,1209
1654,26.3856872754,-30.5740390354,1276.346,981.53,1621080,981.53,1621108.4,0.0,0.0%,1211
1655,26.3960770222,-30.5747776157,1278.117,1000,1622080,1000,1622108.4,0.1,0.2%,1211
1656,26.4063476210,-30.5743983179,1277.981,986.11,1623066.1,986.11,1623094.5,0.0,0.0%,1212
1657,26.4147707165,-30.5691536965,1279.644,995.46,1624061.5,995.46,1624090,0.1,0.2%,1213
1658,26.4240659077,-30.5652776703,1280.519,989.85,1625051.4,989.85,1625079.8,0.1,0.1%,1214
1659,26.4338666583,-30.5622063113,1279.715,1000,1626051.4,1000,1626079.8,0.0,0.1%,1214
1660,26.4439213241,-30.5610627855,1279.77,972.92,1627024.3,972.92,1627052.8,0.0,0.0%,1215
1661,26.4537616187,-30.5632635301,1279.951,975.07,1627999.4,975.07,1628027.8,0.0,0.0%,1216
1662,26.4621915883,-30.5685697527,1280.446,1000,1628999.4,1000,1629027.9,0.0,0.0%,1216
1663,26.4706215579,-30.5738759752,1282.106,1000,1629999.4,1000,1630027.9,0.1,0.2%,1216
1664,26.4790515275,-30.5791821977,1284.424,999.97,1630999.4,999.97,1631027.8,0.1,0.2%,1216
1665,26.4866636417,-30.5852541308,1283.3,993.09,1631992.5,993.09,1632020.9,0.1,0.1%,1217
1666,26.4902487754,-30.5934431488,1284.809,970.79,1632963.3,970.79,1632991.7,0.1,0.2%,1219
1667,26.4890962446,-30.6024034716,1286.331,999.49,1633962.8,999.5,1633991.2,0.1,0.2%,1220
1668,26.4880636052,-30.6113609953,1285.935,997.98,1634960.7,997.98,1634989.2,0.0,0.0%,1221
1669,26.4898642876,-30.6202456813,1287.663,1000,1635960.7,1000,1635989.2,0.1,0.2%,1221
1670,26.4960432523,-30.6264193048,1289.389,905.21,1636866,905.21,1636894.4,0.1,0.2%,1223
1671,26.5064020583,-30.6274740731,1291.797,1000,1637866,1000,1637894.4,0.1,0.2%,1223
1672,26.5162950868,-30.6300740090,1288.241,991.3,1638857.3,991.3,1638885.7,0.2,0.4%,1224
1673,26.5248718714,-30.6351127441,1290.365,994.05,1639851.3,994.05,1639879.8,0.1,0.2%,1225
1674,26.5331419635,-30.6406104971,1289.762,1000,1640851.3,1000,1640879.8,0.0,0.1%,1225
1675,26.5414120556,-30.6461082501,1291.227,999.97,1641851.3,999.97,1641879.8,0.1,0.1%,1225
1676,26.5501412415,-30.6510295404,1291.39,998.88,1642850.2,998.88,1642878.6,0.0,0.0%,1226
1677,26.5590429151,-30.6557342460,1292.493,1000,1643850.2,1000,1643878.7,0.1,0.1%,1226
1678,26.5679729858,-30.6603870073,1292.776,999.31,1644849.5,999.31,1644878,0.0,0.0%,1227
1679,26.5778946576,-30.6615133104,1292.143,959.06,1645808.5,959.06,1645837,0.0,0.1%,1228
1680,26.5879398084,-30.6590740402,1291.46,1000,1646808.5,1000,1646837,0.0,0.1%,1228
1681,26.5981653167,-30.6581714415,1294.979,985.14,1647793.7,985.14,1647822.2,0.2,0.4%,1229
1682,26.6085724108,-30.6588159813,1293.79,1000,1648793.7,1000,1648822.2,0.1,0.1%,1229
1683,26.6189795050,-30.6594605210,1295.296,1000,1649793.7,1000,1649822.2,0.1,0.2%,1229
1684,26.6292248579,-30.6581684369,1293.668,992.33,1650786,992.34,1650814.5,0.1,0.2%,1231
1685,26.6386773683,-30.6595565852,1304.215,918.93,1651704.9,918.99,1651733.5,0.7,1.1%,1233
1686,26.6361741839,-30.6673151030,1292.687,892.97,1652597.9,893.04,1652626.5,0.7,1.3%,1235
1687,26.6296938927,-30.6743398435,1296.233,996.08,1653594,996.08,1653622.6,0.2,0.4%,1236
1688,26.6286556140,-30.6829513071,1296.392,959.87,1654553.9,959.87,1654582.5,0.0,0.0%,1237
1689,26.6358654196,-30.6885092490,1296.656,925.69,1655479.5,925.69,1655508.2,0.0,0.0%,1239
1690,26.6461632493,-30.6880224391,1301.118,988.15,1656467.7,988.16,1656496.3,0.3,0.5%,1240
1691,26.6560140501,-30.6855020811,1300.435,984.35,1657452,984.35,1657480.7,0.0,0.1%,1241
1692,26.6644124282,-30.6803966858,1298.974,983.84,1658435.9,983.84,1658464.5,0.1,0.1%,1242
1693,26.6710701465,-30.6734507936,1300.121,999.99,1659435.9,999.99,1659464.5,0.1,0.1%,1242
1694,26.6784741315,-30.6678237436,1298.397,944.78,1660380.6,944.78,1660409.3,0.1,0.2%,1243
1695,26.6874107457,-30.6706320651,1300.913,911.25,1661291.9,911.26,1661320.5,0.2,0.3%,1244
1696,26.6945080249,-30.6772446394,1299.032,999.99,1662291.9,1000,1662320.5,0.1,0.2%,1244
1697,26.7038522012,-30.6812400144,1304.018,998.95,1663290.8,998.97,1663319.5,0.3,0.5%,1245
1698,26.7137206125,-30.6789025940,1301.715,980.47,1664271.3,980.47,1664300,0.1,0.2%,1246
1699,26.7206526559,-30.6723244600,1305.602,986.46,1665257.8,986.47,1665286.4,0.2,0.4%,1247
1700,26.7272693233,-30.6653495629,1302.015,1000,1666257.8,1000,1666286.5,0.2,0.4%,1247
1701,26.7355456171,-30.6606595404,1305.367,948.42,1667206.2,948.42,1667234.9,0.2,0.4%,1248
1702,26.7459072481,-30.6616993617,1304.151,999.73,1668205.9,999.73,1668234.6,0.1,0.1%,1249
1703,26.7554971461,-30.6594150702,1306.318,953.35,1669159.3,953.36,1669188,0.1,0.2%,1253
1704,26.7637288415,-30.6538728617,1304.989,999.99,1670159.3,1000,1670188,0.1,0.1%,1253
1705,26.7717487898,-30.6481113530,1304.964,999.46,1671158.7,999.46,1671187.4,0.0,0.0%,1254
1706,26.7805585904,-30.6437125660,1303.734,975.16,1672133.9,975.16,1672162.6,0.1,0.1%,1255
1707,26.7906912663,-30.6415960312,1306.18,999.24,1673133.1,999.25,1673161.8,0.1,0.2%,1256
1708,26.8009110035,-30.6397865258,1304.782,1000,1674133.1,1000,1674161.8,0.1,0.1%,1256
1709,26.8111584466,-30.6383257892,1308.349,995.6,1675128.7,995.61,1675157.4,0.2,0.4%,1257
1710,26.8202317912,-30.6411783164,1307.723,925.49,1676054.2,925.49,1676082.9,0.0,0.1%,1258
1711,26.8268998818,-30.6481156107,1307.427,1000,1677054.3,1000,1677083,0.0,0.0%,1258
1712,26.8335679724,-30.6550529050,1308.38,1000,1678054.2,1000,1678083,0.1,0.1%,1258
1713,26.8402360630,-30.6619901993,1313.381,999.97,1679054.2,999.98,1679082.9,0.3,0.5%,1258
1714,26.8453583049,-30.6697967938,1310.522,994.99,1680049.2,995,1680077.9,0.2,0.3%,1259
1715,26.8499867996,-30.6778810446,1311.039,1000,1681049.2,1000,1681077.9,0.0,0.1%,1259
1716,26.8580442371,-30.6823421244,1309.258,916.9,1681966.1,916.9,1681994.8,0.1,0.2%,1261
1717,26.8675557749,-30.6790281388,1310.927,982.67,1682948.8,982.67,1682977.5,0.1,0.2%,1262
1718,26.8768186382,-30.6748733915,1314.513,1000,1683948.8,1000,1683977.5,0.2,0.4%,1262
1719,26.8827749762,-30.6679357625,1309.683,957.8,1684906.6,957.81,1684935.3,0.3,0.5%,1264
1720,26.8873307799,-30.6598208767,1314.402,1000,1685906.6,1000,1685935.3,0.3,0.5%,1264
1721,26.8940611287,-30.6548123872,1316.468,851.13,1686757.7,851.13,1686786.5,0.1,0.2%,1265
1722,26.9034124502,-30.6585489541,1314.875,987.38,1687745.1,987.38,1687773.8,0.1,0.2%,1266
1723,26.9133372101,-30.6606828582,1316.97,980.18,1688725.3,980.19,1688754,0.1,0.2%,1267
1724,26.9237251009,-30.6611012632,1332.958,996.66,1689721.9,996.79,1689750.8,0.9,1.6%,1268
1725,26.9340794530,-30.6599892621,1333.774,1000,1690721.9,1000,1690750.8,0.0,0.1%,1268
1726,26.9437897386,-30.6571453728,1326.565,982.62,1691704.5,982.64,1691733.5,0.4,0.7%,1269
1727,26.9506935181,-30.6507277647,1323.61,971.63,1692676.2,971.63,1692705.1,0.2,0.3%,1271
1728,26.9515524961,-30.6419651614,1327.219,974.94,1693651.1,974.94,1693680,0.2,0.4%,1272
1729,26.9476100199,-30.6336874530,1325.204,992.47,1694643.6,992.47,1694672.5,0.1,0.2%,1273
1730,26.9426475548,-30.6257535583,1325.539,1000,1695643.6,1000,1695672.5,0.0,0.0%,1273
1731,26.9424363385,-30.6180669468,1322.311,852.4,1696496,852.41,1696524.9,0.2,0.4%,1274
1732,26.9484623676,-30.6107049584,1324.693,1000,1697496,1000,1697524.9,0.1,0.2%,1274
1733,26.9562251171,-30.6048013815,1346.603,991.2,1698487.2,991.44,1698516.4,1.3,2.2%,1276
1734,26.9645478489,-30.5993669692,1350.364,1000,1699487.2,1000,1699516.4,0.2,0.4%,1276
1735,26.9736708927,-30.5955548923,1346.407,971.65,1700458.8,971.66,1700488,0.2,0.4%,1277
1736,26.9839639616,-30.5941146067,1341.377,999.99,1701458.8,1000,1701488,0.3,0.5%,1277
1737,26.9942570306,-30.5926743212,1338.292,1000,1702458.8,1000,1702488,0.2,0.3%,1277
1738,27.0041683719,-30.5900428514,1337.629,994.35,1703453.2,994.35,1703482.4,0.0,0.1%,1279
1739,27.0145141616,-30.5911627565,1341.147,1000,1704453.2,1000,1704482.4,0.2,0.4%,1279
